route,count
"['main', 'bonus', 'archive', 'bonus', 'rabota', 'internet', 'news']",1
"['main', 'news', 'internet', 'rabota', 'online', 'rabota', 'internet', 'main', 'online', 'archive', 'news', 'rabota', 'vklad', 'rabota', 'news', 'vklad', 'news', 'rabota', 'vklad', 'online', 'archive', 'tariffs', 'internet', 'bonus', 'rabota', 'tariffs', 'news', 'vklad', 'archive', 'internet', 'main', 'rabota', 'bonus', 'vklad']",1
"['main', 'bonus', 'vklad', 'rabota', 'news', 'bonus', 'main']",1
"['main', 'bonus', 'vklad', 'tariffs', 'rabota', 'news', 'rabota', 'internet', 'archive', 'internet', 'online', 'archive', 'vklad', 'rabota', 'news', 'bonus']",1
"['main', 'vklad', 'rabota', 'bonus', 'rabota', 'tariffs', 'internet', 'vklad', 'news', 'rabota', 'tariffs']",1
"['main', 'rabota', 'main', 'internet', 'rabota', 'archive', 'online', 'rabota', 'online', 'news', 'bonus', 'archive', 'internet', 'main', 'bonus', 'rabota', 'tariffs', 'online', 'rabota', 'vklad', 'tariffs', 'archive', 'rabota', 'archive']",1
"['main', 'bonus', 'archive', 'internet', 'bonus', 'rabota', 'main', 'online', 'vklad']",1
"['main', 'bonus', 'online', 'rabota', 'vklad', 'digital', 'news']",1
"['main', 'archive', 'vklad', 'internet', 'tariffs', 'news']",1
"['main', 'vklad', 'news', 'bonus', 'online', 'archive', 'main', 'bonus', 'online', 'bonus', 'archive']",1
"['main', 'archive', 'rabota', 'online', 'tariffs', 'archive', 'vklad', 'archive', 'vklad', 'tariffs', 'bonus', 'rabota', 'archive', 'vklad', 'archive', 'news', 'bonus', 'internet', 'digital', 'internet', 'vklad', 'bonus', 'tariffs']",1
"['main', 'rabota', 'main', 'online', 'archive', 'rabota', 'online', 'vklad', 'archive', 'main', 'archive', 'internet', 'main', 'vklad', 'archive', 'internet', 'bonus']",1
"['main', 'tariffs', 'online', 'bonus', 'vklad', 'archive', 'tariffs', 'rabota', 'news', 'bonus', 'internet', 'bonus', 'tariffs', 'internet', 'bonus', 'internet', 'rabota']",1
"['main', 'vklad', 'main', 'tariffs', 'online']",1
"['main', 'bonus', 'news', 'online', 'rabota', 'bonus', 'archive']",1
"['main', 'online', 'archive', 'rabota', 'internet', 'archive', 'rabota', 'news', 'internet', 'main', 'archive', 'tariffs']",1
"['main', 'archive', 'news', 'rabota', 'bonus']",1
"['main', 'rabota', 'online', 'archive', 'tariffs', 'bonus']",1
"['main', 'vklad', 'bonus', 'main', 'rabota', 'tariffs', 'vklad', 'internet']",1
"['main', 'archive', 'online', 'archive', 'news', 'online', 'archive', 'vklad', 'bonus', 'news', 'archive', 'internet', 'online', 'archive', 'rabota', 'internet', 'archive', 'tariffs', 'bonus', 'vklad', 'online']",1
"['main', 'archive', 'rabota', 'online', 'main', 'vklad', 'main', 'rabota']",1
"['main', 'news', 'archive', 'news', 'bonus', 'main', 'internet', 'rabota', 'main', 'internet', 'archive', 'rabota', 'bonus', 'main', 'online', 'bonus', 'online', 'archive']",1
"['main', 'news', 'bonus', 'online', 'internet', 'vklad']",1
"['main', 'vklad', 'news', 'online', 'archive', 'internet', 'news', 'main', 'online', 'rabota', 'news', 'archive', 'news', 'internet', 'tariffs', 'rabota']",1
"['main', 'bonus', 'vklad', 'archive', 'bonus', 'digital', 'tariffs', 'news', 'vklad', 'rabota', 'news', 'tariffs', 'archive', 'internet']",1
"['main', 'archive', 'bonus', 'main', 'vklad', 'online', 'news', 'bonus']",1
"['main', 'rabota', 'bonus', 'news', 'internet', 'main', 'vklad', 'bonus', 'main', 'online', 'main', 'internet', 'bonus', 'tariffs', 'vklad']",1
"['main', 'internet', 'main', 'archive', 'bonus', 'archive', 'rabota', 'internet', 'bonus', 'internet']",1
"['main', 'internet', 'rabota', 'archive', 'internet', 'news', 'online', 'internet', 'rabota', 'bonus', 'rabota', 'archive', 'tariffs', 'rabota', 'main', 'tariffs', 'archive', 'internet', 'vklad', 'rabota', 'main', 'rabota', 'vklad', 'bonus', 'archive', 'news', 'online', 'archive', 'bonus', 'rabota', 'online', 'internet', 'rabota', 'online', 'news', 'archive', 'internet', 'news']",1
"['main', 'rabota', 'news', 'bonus', 'rabota', 'main', 'online', 'main', 'internet']",1
"['main', 'rabota', 'internet', 'rabota', 'internet', 'archive', 'news', 'vklad', 'bonus']",1
"['main', 'rabota', 'news', 'tariffs', 'vklad', 'news', 'internet', 'online', 'news', 'online']",1
"['main', 'internet', 'bonus', 'internet', 'online', 'archive', 'online', 'vklad', 'archive', 'rabota', 'bonus', 'tariffs', 'archive', 'vklad']",1
"['main', 'tariffs', 'bonus', 'news', 'vklad', 'bonus']",1
"['main', 'internet', 'online', 'rabota', 'main', 'tariffs', 'news', 'bonus']",1
"['main', 'internet', 'rabota', 'internet', 'news', 'tariffs', 'internet', 'main', 'rabota', 'internet', 'online', 'internet', 'bonus']",1
"['main', 'internet', 'news', 'main', 'online', 'bonus']",1
"['main', 'archive', 'vklad', 'internet', 'news', 'rabota', 'internet', 'bonus', 'vklad', 'rabota', 'internet']",1
"['main', 'online', 'digital', 'bonus', 'archive', 'news']",1
"['main', 'archive', 'bonus', 'news', 'archive', 'tariffs', 'rabota', 'internet', 'archive', 'internet', 'archive', 'news', 'internet']",1
"['main', 'bonus', 'internet', 'news', 'main', 'rabota', 'news', 'internet', 'news', 'vklad']",1
"['main', 'rabota', 'archive', 'main', 'vklad', 'rabota', 'archive', 'main', 'vklad', 'internet', 'tariffs']",1
"['main', 'rabota', 'archive', 'main', 'bonus', 'internet', 'rabota', 'vklad', 'bonus', 'tariffs', 'main']",1
"['main', 'bonus', 'archive', 'bonus', 'tariffs', 'news', 'bonus', 'tariffs', 'archive']",1
"['main', 'rabota', 'news', 'main', 'main', 'rabota', 'online', 'news', 'rabota', 'internet', 'bonus', 'tariffs', 'rabota', 'archive', 'bonus', 'online', 'news', 'rabota', 'vklad', 'main', 'rabota', 'internet', 'archive', 'bonus', 'archive', 'internet', 'main', 'bonus', 'tariffs']",1
"['main', 'news', 'rabota', 'main', 'news', 'bonus']",1
"['main', 'online', 'bonus', 'online', 'archive', 'internet', 'rabota', 'main', 'rabota', 'news', 'rabota', 'main', 'bonus', 'main', 'vklad', 'tariffs']",1
"['main', 'bonus', 'rabota', 'bonus', 'internet', 'vklad']",1
"['main', 'archive', 'internet', 'main', 'bonus', 'online']",1
"['main', 'tariffs', 'internet', 'digital', 'rabota', 'archive', 'news', 'main', 'vklad', 'bonus', 'online', 'rabota', 'internet', 'tariffs', 'archive', 'bonus']",1
"['main', 'online', 'news', 'rabota', 'tariffs', 'archive', 'online', 'tariffs', 'rabota', 'internet', 'online', 'vklad', 'news', 'online']",1
"['main', 'bonus', 'vklad', 'news', 'tariffs', 'online', 'news', 'archive', 'news', 'rabota']",1
"['main', 'archive', 'rabota', 'news', 'bonus', 'online', 'rabota']",1
"['main', 'vklad', 'news', 'bonus', 'tariffs', 'news', 'internet']",1
"['main', 'tariffs', 'digital', 'archive', 'tariffs', 'archive', 'rabota']",1
"['main', 'digital', 'online', 'rabota', 'archive', 'news', 'archive', 'main', 'rabota', 'archive', 'main', 'bonus', 'internet', 'news', 'rabota', 'tariffs']",1
"['main', 'archive', 'news', 'bonus', 'tariffs', 'news']",1
"['main', 'internet', 'archive', 'rabota', 'archive', 'internet', 'main']",1
"['main', 'online', 'bonus', 'news', 'online']",1
"['main', 'rabota', 'internet', 'news', 'archive', 'vklad']",1
"['main', 'news', 'main', 'bonus', 'news', 'tariffs']",1
"['main', 'archive', 'vklad', 'archive', 'bonus', 'news', 'rabota', 'online', 'rabota', 'archive']",1
"['main', 'rabota', 'bonus', 'archive', 'rabota', 'vklad', 'online', 'digital', 'news', 'main', 'online', 'vklad', 'internet', 'digital', 'internet', 'news', 'tariffs', 'online', 'news', 'rabota']",1
"['main', 'rabota', 'archive', 'bonus', 'rabota', 'online', 'archive', 'news']",1
"['main', 'internet', 'archive', 'tariffs', 'online', 'bonus']",1
"['main', 'rabota', 'bonus', 'vklad', 'news', 'rabota', 'archive', 'online', 'internet', 'online', 'tariffs', 'news', 'tariffs', 'internet', 'archive', 'rabota', 'archive']",1
"['main', 'online', 'internet', 'news', 'archive']",1
"['main', 'bonus', 'news', 'rabota', 'tariffs', 'bonus', 'rabota', 'tariffs', 'main', 'bonus', 'rabota', 'archive']",1
"['main', 'archive', 'online', 'archive', 'news', 'vklad', 'bonus', 'rabota', 'internet']",1
"['main', 'news', 'main', 'bonus', 'news']",1
"['main', 'rabota', 'online', 'bonus', 'archive', 'rabota', 'news', 'rabota', 'archive', 'bonus', 'archive']",1
"['main', 'bonus', 'internet', 'bonus', 'vklad', 'tariffs', 'rabota', 'news', 'main']",1
"['main', 'archive', 'news', 'archive', 'tariffs', 'internet', 'news', 'archive', 'internet', 'vklad', 'internet', 'news', 'online', 'news', 'online', 'rabota']",1
"['main', 'internet', 'rabota', 'tariffs', 'main', 'bonus', 'main', 'archive', 'internet', 'rabota', 'internet', 'news', 'main', 'rabota', 'tariffs', 'rabota']",1
"['main', 'archive', 'online', 'internet', 'news', 'tariffs', 'archive', 'bonus', 'internet', 'main', 'archive', 'online', 'bonus']",1
"['main', 'internet', 'tariffs', 'online', 'archive', 'internet']",1
"['main', 'internet', 'digital', 'bonus', 'news', 'internet', 'archive', 'main']",1
"['main', 'internet', 'online', 'tariffs', 'online', 'rabota']",1
"['main', 'archive', 'bonus', 'rabota', 'archive', 'bonus', 'rabota']",1
"['main', 'digital', 'bonus', 'tariffs', 'rabota', 'internet', 'archive', 'tariffs', 'internet', 'bonus']",1
"['main', 'bonus', 'digital', 'main', 'rabota', 'online', 'news', 'rabota', 'tariffs', 'vklad', 'online', 'vklad', 'tariffs', 'archive', 'rabota']",1
"['main', 'online', 'news', 'rabota', 'digital', 'archive', 'tariffs']",1
"['main', 'internet', 'archive', 'news', 'tariffs', 'online']",1
"['main', 'rabota', 'vklad', 'tariffs', 'bonus', 'rabota', 'bonus']",1
"['main', 'tariffs', 'rabota', 'vklad', 'online', 'rabota', 'online']",1
"['main', 'internet', 'online', 'vklad', 'internet', 'rabota', 'online']",1
"['main', 'rabota', 'bonus', 'main', 'archive', 'vklad', 'rabota', 'main', 'rabota', 'internet', 'main', 'archive', 'rabota', 'main', 'tariffs', 'rabota', 'online', 'internet', 'rabota', 'internet', 'online', 'bonus', 'news', 'archive', 'online', 'vklad', 'tariffs', 'bonus']",1
"['main', 'rabota', 'archive', 'rabota', 'vklad', 'online']",1
"['main', 'news', 'online', 'rabota', 'vklad']",1
"['main', 'online', 'rabota', 'bonus', 'archive', 'tariffs', 'internet']",1
"['main', 'tariffs', 'internet', 'archive', 'vklad']",1
"['main', 'internet', 'rabota', 'internet', 'online', 'news', 'main']",1
"['main', 'internet', 'vklad', 'main', 'online', 'news', 'bonus', 'tariffs', 'archive', 'bonus', 'main', 'rabota', 'tariffs', 'rabota']",1
"['main', 'internet', 'bonus', 'main', 'archive', 'news']",1
"['main', 'bonus', 'archive', 'tariffs', 'main', 'news', 'bonus', 'rabota', 'vklad', 'rabota', 'internet']",1
"['main', 'rabota', 'bonus', 'internet', 'vklad', 'archive']",1
"['main', 'rabota', 'main', 'rabota', 'internet', 'bonus', 'news']",1
"['main', 'news', 'rabota', 'internet', 'archive', 'internet', 'archive', 'news', 'tariffs', 'vklad']",1
"['main', 'archive', 'bonus', 'main', 'internet', 'rabota', 'main', 'news', 'tariffs', 'vklad', 'tariffs']",1
"['main', 'internet', 'news', 'tariffs', 'news', 'tariffs', 'news', 'tariffs']",1
"['main', 'online', 'archive', 'internet', 'rabota', 'news', 'main', 'archive']",1
"['main', 'news', 'main', 'rabota', 'internet']",1
"['main', 'online', 'news', 'tariffs', 'bonus', 'archive', 'bonus', 'archive']",1
"['main', 'rabota', 'vklad', 'internet', 'archive', 'bonus', 'online']",1
"['main', 'rabota', 'bonus', 'archive', 'tariffs', 'online', 'news']",1
"['main', 'news', 'internet', 'archive', 'news', 'rabota', 'tariffs']",1
"['main', 'bonus', 'tariffs', 'rabota', 'bonus', 'news', 'main', 'vklad', 'bonus', 'news', 'rabota', 'main', 'vklad', 'bonus', 'archive', 'main', 'internet']",1
"['main', 'internet', 'rabota', 'archive', 'news', 'internet', 'bonus', 'archive', 'bonus', 'main', 'news', 'vklad', 'internet', 'main', 'news', 'archive', 'internet', 'tariffs', 'rabota', 'archive', 'online', 'rabota']",1
"['main', 'rabota', 'internet', 'bonus', 'rabota', 'bonus', 'news', 'archive']",1
"['main', 'archive', 'main', 'internet', 'rabota', 'tariffs', 'bonus', 'main', 'internet', 'archive']",1
"['main', 'online', 'bonus', 'vklad', 'rabota', 'archive', 'rabota', 'online', 'internet', 'rabota', 'internet', 'vklad', 'rabota', 'archive', 'bonus', 'main']",1
"['main', 'vklad', 'archive', 'internet', 'vklad', 'online', 'bonus', 'digital', 'online', 'internet']",1
"['main', 'news', 'bonus', 'rabota', 'news', 'archive', 'news', 'rabota', 'archive']",1
"['main', 'bonus', 'archive', 'news', 'archive', 'digital', 'internet', 'digital', 'tariffs', 'vklad']",1
"['main', 'bonus', 'internet', 'rabota', 'news', 'tariffs', 'news', 'archive', 'tariffs', 'archive', 'news', 'tariffs', 'bonus', 'main', 'archive', 'main', 'online', 'main', 'online', 'rabota']",1
"['main', 'archive', 'bonus', 'rabota', 'vklad', 'main', 'internet', 'online', 'bonus', 'archive', 'rabota', 'bonus', 'internet', 'main', 'internet', 'vklad', 'internet', 'vklad', 'archive']",1
"['main', 'news', 'internet', 'archive', 'online']",1
"['main', 'vklad', 'bonus', 'tariffs', 'rabota', 'archive', 'main']",1
"['main', 'news', 'bonus', 'news', 'bonus', 'digital', 'archive']",1
"['main', 'tariffs', 'archive', 'tariffs', 'news', 'rabota', 'bonus', 'rabota', 'news']",1
"['main', 'news', 'rabota', 'news', 'archive', 'vklad', 'internet', 'online', 'archive', 'tariffs', 'online', 'internet', 'news', 'tariffs', 'news', 'rabota']",1
"['main', 'tariffs', 'bonus', 'archive', 'online', 'archive', 'online', 'rabota', 'tariffs']",1
"['main', 'tariffs', 'rabota', 'archive', 'vklad', 'news', 'rabota', 'main', 'tariffs', 'archive', 'bonus', 'rabota', 'news', 'tariffs', 'archive', 'bonus', 'vklad', 'rabota', 'main']",1
"['main', 'internet', 'online', 'archive', 'tariffs', 'news', 'archive', 'main', 'internet']",1
"['main', 'tariffs', 'news', 'internet', 'rabota', 'digital', 'archive', 'vklad', 'bonus', 'rabota', 'archive', 'internet', 'bonus', 'internet', 'rabota', 'online', 'rabota', 'news', 'tariffs', 'archive', 'vklad']",1
"['main', 'vklad', 'internet', 'archive', 'vklad', 'rabota', 'internet', 'main', 'rabota']",1
"['main', 'internet', 'online', 'rabota', 'bonus', 'online', 'bonus', 'archive']",1
"['main', 'internet', 'main', 'bonus', 'internet', 'bonus']",1
"['main', 'archive', 'tariffs', 'news', 'vklad', 'bonus', 'archive']",1
"['main', 'archive', 'bonus', 'tariffs', 'rabota', 'news']",1
"['main', 'tariffs', 'news', 'rabota', 'archive', 'bonus', 'news', 'bonus']",1
"['main', 'news', 'rabota', 'online', 'archive', 'news', 'rabota', 'main', 'archive', 'online', 'rabota', 'news', 'rabota', 'vklad', 'online', 'rabota', 'tariffs']",1
"['main', 'news', 'rabota', 'archive', 'vklad', 'bonus']",1
"['main', 'vklad', 'online', 'main', 'internet', 'tariffs', 'internet', 'online', 'tariffs', 'online', 'internet', 'archive', 'internet']",1
"['main', 'online', 'news', 'vklad', 'rabota', 'tariffs', 'online', 'bonus', 'rabota']",1
"['main', 'archive', 'main', 'news', 'tariffs', 'bonus', 'rabota', 'news', 'archive', 'rabota', 'main', 'rabota', 'internet', 'news', 'tariffs', 'internet', 'bonus']",1
"['main', 'tariffs', 'rabota', 'bonus', 'news', 'rabota', 'bonus']",1
"['main', 'archive', 'rabota', 'main', 'archive', 'tariffs', 'bonus', 'internet', 'online', 'news', 'archive', 'rabota', 'internet']",1
"['main', 'news', 'digital', 'vklad', 'archive', 'rabota', 'news', 'archive', 'news', 'rabota', 'online', 'archive', 'vklad', 'news', 'main', 'news', 'rabota', 'internet', 'archive', 'rabota']",1
"['main', 'bonus', 'tariffs', 'bonus', 'archive', 'news']",1
"['main', 'digital', 'archive', 'rabota', 'news', 'archive', 'rabota', 'internet', 'bonus', 'rabota', 'archive', 'tariffs', 'archive']",1
"['main', 'rabota', 'main', 'tariffs', 'main']",1
"['main', 'digital', 'tariffs', 'online', 'internet', 'main']",1
"['main', 'internet', 'news', 'vklad', 'news']",1
"['main', 'internet', 'news', 'bonus', 'online', 'rabota', 'bonus', 'archive', 'news', 'online']",1
"['main', 'tariffs', 'archive', 'bonus', 'news', 'internet']",1
"['main', 'internet', 'tariffs', 'rabota', 'archive', 'news', 'bonus', 'archive']",1
"['main', 'archive', 'internet', 'news', 'archive', 'online', 'rabota', 'archive', 'online', 'tariffs']",1
"['main', 'rabota', 'news', 'rabota', 'internet', 'vklad', 'rabota', 'vklad']",1
"['main', 'digital', 'bonus', 'archive', 'tariffs', 'online', 'news']",1
"['main', 'online', 'vklad', 'bonus', 'rabota', 'digital']",1
"['main', 'tariffs', 'online', 'bonus', 'archive', 'bonus', 'internet', 'tariffs', 'online', 'news', 'internet', 'tariffs', 'archive', 'main', 'online', 'tariffs', 'bonus', 'archive', 'internet', 'news']",1
"['main', 'rabota', 'internet', 'archive', 'bonus', 'tariffs', 'rabota', 'bonus', 'archive', 'internet', 'rabota', 'bonus', 'archive', 'main', 'rabota', 'bonus', 'archive', 'bonus', 'tariffs']",1
"['main', 'bonus', 'archive', 'bonus', 'news', 'internet', 'vklad', 'news', 'internet', 'rabota', 'main', 'archive', 'main', 'tariffs', 'archive']",1
"['main', 'archive', 'rabota', 'archive', 'vklad', 'archive', 'main', 'archive', 'news', 'online', 'news', 'vklad', 'internet']",1
"['main', 'archive', 'online', 'bonus', 'vklad']",1
"['main', 'vklad', 'internet', 'news', 'main', 'internet']",1
"['main', 'vklad', 'news', 'digital', 'bonus']",1
"['main', 'rabota', 'bonus', 'rabota', 'online', 'internet']",1
"['main', 'internet', 'archive', 'main', 'archive', 'rabota']",1
"['main', 'tariffs', 'rabota', 'news', 'tariffs', 'news', 'archive', 'tariffs', 'vklad', 'archive', 'rabota', 'internet', 'archive', 'main', 'internet', 'bonus', 'main', 'news', 'internet', 'tariffs', 'news']",1
"['main', 'rabota', 'archive', 'main', 'bonus', 'news']",1
"['main', 'vklad', 'news', 'tariffs', 'bonus', 'news', 'internet', 'rabota', 'news', 'internet', 'news', 'main', 'news', 'archive', 'bonus', 'internet', 'rabota', 'online', 'digital', 'archive', 'bonus', 'news', 'archive', 'internet', 'main', 'tariffs', 'online', 'archive', 'rabota', 'vklad', 'archive', 'rabota', 'digital', 'news', 'bonus', 'rabota']",1
"['main', 'news', 'internet', 'rabota', 'internet', 'vklad']",1
"['main', 'internet', 'tariffs', 'archive', 'online']",1
"['main', 'rabota', 'archive', 'main', 'archive', 'internet', 'main', 'online', 'news', 'internet', 'digital', 'main', 'tariffs', 'internet']",1
"['main', 'bonus', 'rabota', 'archive', 'rabota', 'online', 'rabota', 'main']",1
"['main', 'vklad', 'online', 'rabota', 'tariffs', 'rabota', 'news', 'rabota', 'online', 'vklad', 'news', 'vklad', 'internet']",1
